review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
"Aplikasi ngerusak jangan download aplikasi ini saya baru mau buka hp saya 
jadi macet ga bisa di pencet apa"" aplikasi ngerusak",1,0,aplikasi ngerusak download aplikasi hp macet pencet aplikasi ngerusak,318,2.0,0.8295,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aplikasi', 'ngerusak', 'unduh', 'aplikasi', 'handphone', 'macet', 'pencet', 'aplikasi', 'ngerusak']"
"saya turunin jadi 2bintang karena, cashback menjadi ovo point yg notabenenya tidak bisa untuk transaksi pembelian di tokped sendiri, saya sdh punya hampir 2jt ovo point dari cashback, tapi tidak bisa di pakai pembayaran di tokopedia, kan jadi aneh??????",2,0,turunin bintang cashback point notabene transaksi beli jt point cashback pakai bayar aneh,319,1.0,0.7767,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['turun', 'bintang', 'cashback', 'point', 'notabene', 'transaksi', 'beli', 'jt', 'point', 'cashback', 'pakai', 'bayar', 'aneh']"
"Sesudah di update aplikasi jadi berat, di proses pembayaran koneksi timeout mulu,, padahal jaringan oke... Nyesel saya update padahal sebelum2nya lancar2",1,0,update aplikasi berat proses bayar koneksi timeout mulu jaring update lancar,320,2.0,0.997,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['update', 'aplikasi', 'berat', 'proses', 'bayar', 'koneksi', 'timeout', 'melulu', 'jaring', 'update', 'lancar']"
Banyak yg jualnya nipu..hati hati aja,1,0,jual nipu hati hati,321,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['jual', 'tipu', 'hati', 'hati']"
"Sok-sok'an bikin jasa kirim sendiri macam shope exp stndar tapi gak ada kualitas, mutu dan pengalaman, kantor juga msh belum cukup se indonesia. Jangan serakah dong!! shopee itu cukup di marketplace aja, untuk jasa kirim nya biarin yang berpengalaman dan udah ada cabang dimana-mana",1,0,bikin jasa kirim exp stndar kualitas mutu alam kantor msh indonesia serakah marketplace jasa kirim biarin alam cabang,322,1.0,0.5264,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['bikin', 'jasa', 'kirim', 'exp', 'stndar', 'kualitas', 'mutu', 'alam', 'kantor', 'masih', 'indonesia', 'serakah', 'marketplace', 'jasa', 'kirim', 'biarin', 'alam', 'cabang']"
"kenapa sekarang ongkirnya mahal bgt, pdhl udah pake voucher gratis ongkir. tolong kembalikan seperti dulu!!!",1,0,ongkirnya mahal pdhl pake voucher gratis ongkir tolong,323,1.0,0.9963,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ongkir', 'mahal', 'pdhl', 'pakai', 'voucher', 'gratis', 'ongkir', 'tolong']"
"Pelayanan kostumer e-commerce terburuk yg pernah saya alami, pesanan pertama aja di batalkan sepihak sama tokopedia, complain respon lama, tidak ada penjelasan, main batal2 pesanan orang, tidak ada penyelesaian sama sekali. Ancur bgt pokoknya ini e-commerce",1,0,layan kostumer commerce alami pesan batal complain respon main batal pesan ancur commerce,324,0.0,0.6158,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['layan', 'kostumer', 'commerce', 'alami', 'pesan', 'batal', 'complain', 'respon', 'main', 'batal', 'pesan', 'hancur', 'commerce']"
knpa jdi bnyk iklannya ya? masa setiap buka aplikasi lain malah ada iklan shope terus?? pdhl udh dimatiin notifnya,1,0,knpa bnyk iklan aplikasi iklan pdhl dimatiin notifnya,325,2.0,0.6392,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kenapa', 'banyak', 'iklan', 'aplikasi', 'iklan', 'pdhl', 'dimatiin', 'notifnya']"
Toloonngg mb nya di kurangin jadi 20 mb biar saya bisa download aplikasi lazada kalo mb besar saya nggk bisa download aplikasi lazada mohon di kecil kn mb,2,0,toloonngg mb rangin mb download aplikasi mb nggk download aplikasi kn mb,326,2.0,0.995,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['toloonngg', 'mb', 'rangin', 'mb', 'unduh', 'aplikasi', 'mb', 'nggk', 'unduh', 'aplikasi', 'kan', 'mb']"
Kenapa Akun� Penipu Gak Kena Banned Sih? Padahal Udah Di Report Rame�. Penjual Nakal (Penipu) Kayak Gitu Harus-nya Kena Banned. Ga Ada Respon Dari JD.ID. Payah Lah..,1,0,akun tipu banned report rame jual nakal tipu kayak banned respon,327,2.0,0.9967,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['akun', 'tipu', 'banned', 'report', 'ramai', 'jual', 'nakal', 'tipu', 'kayak', 'banned', 'respon']"
Udah malas pake lazada banyak toko yg gk jujurnya..,1,0,malas pake toko jujur,328,2.0,0.5794,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['malas', 'pakai', 'toko', 'jujur']"
"Potensi cashback kdng menang kadang ngga, aplikasi pembodohan, mending yg udh jelas aja toped ancur. Ganti yg lain aja",1,0,potensi cashback kdng menang kadang aplikasi mending ancur ganti,329,2.0,0.4843,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['potensi', 'cashback', 'kdng', 'menang', 'kadang', 'aplikasi', 'lebih baik', 'hancur', 'ganti']"
"kash 2 bintang ja dulu stela barang nti nyampe bagus kash ful bintang ni mah baru klik blm tau brang kya apa,",2,0,kash bintang stela barang nti nyampe kash ful bintang klik tau brang kya,330,2.0,0.669,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kash', 'bintang', 'stela', 'barang', 'nti', 'nyampe', 'kash', 'ful', 'bintang', 'klik', 'tahu', 'brang', 'kya']"
Jadi lelet padahal koneksi normal,1,0,lelet koneksi normal,331,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['lambat', 'koneksi', 'normal']"
"Kirain mah, beneran undang 5 dapat 150rb, .. Ternyata jauh dari kata sempurna Cape� ngundang orang buat pake ladaza, gak sesuai harapan.. Mending apk sebelah terbukti setelah undang bberapa orang.. Dan membayar",1,0,kirain beneran undang rb sempurna cape ngundang pake ladaza sesuai harap mending apk belah bukti undang bberapa bayar,332,2.0,0.5037,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kirain', 'beneran', 'undang', 'ribu', 'sempurna', 'capek', 'ngundang', 'pakai', 'ladaza', 'sesuai', 'harap', 'lebih baik', 'aplikasi', 'belah', 'bukti', 'undang', 'bberapa', 'bayar']"
Mudah aksesnya. Terima kasih Lazada.,2,0,mudah akses,333,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['mudah', 'akses']"
Aku sangat suka shopee disitu murah murah dan in shaa allah gak akan nyesel deh dan pindah ke aplikasi belanja lain terimakasih shopee,1,0,murah murah shaa allah pindah aplikasi belanja,334,0.0,0.5793,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['murah', 'murah', 'shaa', 'allah', 'pindah', 'aplikasi', 'belanja']"
Gaada gratis ongkir,2,0,gratis ongkir,335,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['gratis', 'ongkir']"
"jelek jelek jelek , promo pengguna baru gg bisa dipake??",1,0,promo dipake,336,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['promo', 'dipake']"
Bhaya belanja di sni kmrin sy belanja truss barang yg sy beli kosong trus shopee batalkan tpi uang saya tdk di kmblikan penipu,1,0,bhaya belanja sni kmrin belanja truss barang beli kosong batal tpi uang kmblikan tipu,337,2.0,0.589,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bhaya', 'belanja', 'sini', 'kmrin', 'belanja', 'truss', 'barang', 'beli', 'kosong', 'batal', 'tapi', 'uang', 'kmblikan', 'tipu']"
Banyak yg jual mistery box penipu. Tolong di tindak seller2 yg sperti itu.merugikan konsumen.,1,0,jual mistery box tipu tolong tindak seller sperti rugi konsumen,338,2.0,0.6858,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['jual', 'mistery', 'box', 'tipu', 'tolong', 'tindak', 'seller', 'sperti', 'rugi', 'konsumen']"
"Dlu saya kasih bintang 5 skrg saya kasih bintang 1 aja. Semakin mahal ongkirnya??????lebih mahal ongkir drpd barangnya. Apalagi layanan Hemat sudah engga bisa bikin mencekik pembeli.makin kesini makin mahal ongkirnya.Tolong diperbaiki lagi layanannya. Saya pengguna setia Shopee kyk terus gini pindah ke lain. Claim ongkir juga sama aja bohong masih mahal. Pembeli bukan hanya orang perkotaan saja, orang desa jg suka beli kyk saya. Terusin lama-lama pasti sepi",1,0,bintang skrg bintang mahal ongkirnya mahal ongkir drpd barang layan hemat engga bikin cekik beli kesini mahal ongkirnya tolong layan setia gin pindah claim ongkir bohong mahal beli kota desa jg beli terusin sepi,339,1.0,0.6713,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['bintang', 'sekarang', 'bintang', 'mahal', 'ongkir', 'mahal', 'ongkir', 'drpd', 'barang', 'layan', 'hemat', 'engga', 'bikin', 'cekik', 'beli', 'kesini', 'mahal', 'ongkir', 'tolong', 'layan', 'setia', 'gin', 'pindah', 'claim', 'ongkir', 'bohong', 'mahal', 'beli', 'kota', 'desa', 'juga', 'beli', 'terusin', 'sepi']"
"Benar benar mengecewakan?? Padahal saya baru pertama kali mencoba belanja di Lazada.. Dua kali pesan disini lama sekali prosesnya huff , dan semua gagal percobaan pengirimannnnnnn dan terus berulang sudah berminggu Huhhh . setelah ini saya ga akan belanja disini langsung pindah ke sebelah yang dulu saya pakek , pengirimannya cepat baik .. Hadehhh gmana nih lazada sekarang!!!!!",1,0,belanja pesan proses gagal pengirimannnnnnn ulang minggu huhhh belanja pindah belah pakek kirim cepat hadehhh gmana,340,0.0,0.5778,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['belanja', 'pesan', 'proses', 'gagal', 'pengirimannnnnnn', 'ulang', 'minggu', 'huhhh', 'belanja', 'pindah', 'belah', 'pakek', 'kirim', 'cepat', 'hadehhh', 'bagaimana']"
"selamaa ini belanja online selalu di shoppe, walaupun ongkirnya mahal banget tapi voucher gratis ongkirnyaa membantu banget ngurangi ongkir yg mahal ituu, tapi itu dlu, skrg mengcapekk deh, pot. ongkir sdkit skali, koin yg didpt dr 100 ke 50 skrg 25 doankk, fix shoppe gak asyikk kyk dluu",1,0,selamaa belanja online ongkirnya mahal voucher gratis ongkirnyaa bantu ngurangi ongkir mahal ituu skrg mengcapekk pot ongkir sdkit koin didpt skrg doankk fix asyikk dluu,341,1.0,0.5858,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['selamaa', 'belanja', 'online', 'ongkir', 'mahal', 'voucher', 'gratis', 'ongkirnyaa', 'bantu', 'ngurangi', 'ongkir', 'mahal', 'ituu', 'sekarang', 'mengcapekk', 'pot', 'ongkir', 'sdkit', 'koin', 'didpt', 'sekarang', 'doankk', 'fix', 'asyikk', 'dluu']"
"Abis update gambar ayam bertelur trus sampe sekarang ,emang pemeliharaan server brp bulan baru jadi ??",1,0,abis update gambar ayam telur sampe pelihara server brp,342,2.0,0.8454,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['habis', 'update', 'gambar', 'ayam', 'telur', 'sampai', 'pelihara', 'server', 'berapa']"
Parah Sekarang cuman mau login aja ribet masa harus maen Puzzle dulu di geser aja gak bisa puzzle nya parah nih,2,0,cuman login ribet maen puzzle geser puzzle,343,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['cuman', 'login', 'ribet', 'main', 'puzzle', 'geser', 'puzzle']"
Banyak seller penipu.... Tapi gak diberi sangsi oleh lazada,1,0,seller tipu sangsi,344,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['seller', 'tipu', 'sangsi']"
"Sangat buruk, pengembalian uang barang yang tercancel sudah 1bln saldo belum masuk kembali ke kartu kredit hadeh... Tau gitu pakai aplikasi sebelah??",1,0,uang barang tercancel bln saldo kartu kredit hadeh tau pakai aplikasi belah,345,2.0,0.6636,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['uang', 'barang', 'tercancel', 'bulan', 'saldo', 'kartu', 'kredit', 'hadeh', 'tahu', 'pakai', 'aplikasi', 'belah']"
"ANEH BETT SHOPEE,UDH BAYAR SPAYLATER SEBELUM JATUH TEMPO,TAPI DITELPONIN TRS ANEH ANEHH",1,0,aneh bett bayar spaylater jatuh tempo ditelponin trs aneh anehh,346,2.0,0.7855,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aneh', 'bett', 'bayar', 'spaylater', 'jatuh', 'tempo', 'ditelponin', 'terus', 'aneh', 'anehh']"
"jd.id skrg parah,, udah dicancel 2minggu lebih , malah paketanya dateng .",1,0,skrg dicancel minggu paketanya dateng,347,2.0,0.7296,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['sekarang', 'dicancel', 'minggu', 'paketanya', 'dateng']"
Pesenan saya belom sampe sampe dari snen 28 agustus 2017 ampe sekarang .. ini gmna katanya pengiriman cepat tau gini gua ogah lah beli di elevenia lagi masih mending lazada pengiriman cepat .. ngomong doang pengiriman cepat terpercaya . Kapoook gw belanja di sini .tolong yah kalo mial gx niat jualan gx usah jualan .duit gue tollongnminta si balikin kalo barang gx di terima .. . ??????????,1,0,sen bom sampe sampe snen agustus ampe kirim cepat tau gin beli mending kirim cepat ngomong kirim cepat percaya kapoook belanja tolong mial gx niat jual gx jual duit tollongnminta balikin barang gx,348,0.0,0.5367,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['sen', 'bom', 'sampai', 'sampai', 'snen', 'agustus', 'ampe', 'kirim', 'cepat', 'tahu', 'gin', 'beli', 'lebih baik', 'kirim', 'cepat', 'bicara', 'kirim', 'cepat', 'percaya', 'kapoook', 'belanja', 'tolong', 'mial', 'gx', 'niat', 'jual', 'gx', 'jual', 'duit', 'tollongnminta', 'balik', 'barang', 'gx']"
"Shopee sekarang gag jelas banget, gag mendukung buat seller, seller rubah harga aja langsung produk di periksa, dikit dikit produk di periksa, kalo waktu peeiksa sebentar aja gpp, ini produk di periksa sampe 2 X 24 jam, gag seperti tokped praktis buat seller, mending cepet cepet rubah peraturan perusahaan, dari pada seller pada pindah ke tokped, seller bukannya di permudah tapi mlah di persulit, padahal potongan biaya admin shopee sudah banyak, tapi knpa seller mlah slalu di persulit",1,0,dukung seller seller rubah harga produk periksa dikit dikit produk periksa peeiksa sebentar produk periksa sampe jam praktis seller mending cepet cepet rubah atur usaha seller pindah seller mudah mlah sulit potong biaya admin knpa seller mlah slalu sulit,349,2.0,0.4321,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['dukung', 'seller', 'seller', 'rubah', 'harga', 'produk', 'periksa', 'dikit', 'dikit', 'produk', 'periksa', 'peeiksa', 'sebentar', 'produk', 'periksa', 'sampai', 'jam', 'praktis', 'seller', 'lebih baik', 'cepat', 'cepat', 'rubah', 'atur', 'usaha', 'seller', 'pindah', 'seller', 'mudah', 'malah', 'sulit', 'potong', 'biaya', 'admin', 'kenapa', 'seller', 'malah', 'selalu', 'sulit']"
Aplikasi burik nc dimana mana ada iklannya mengangu link ajha emangnya tokopedia udah nga lakuyah segitunya pamer iklan garis onkir gratis onkir,1,0,aplikasi burik nc iklan mengangu link ajha nga lakuyah segitunya pamer iklan garis onkir gratis onkir,350,2.0,0.4411,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aplikasi', 'burik', 'nc', 'iklan', 'mengangu', 'link', 'ajha', 'nga', 'lakuyah', 'segitunya', 'pamer', 'iklan', 'garis', 'onkir', 'gratis', 'onkir']"
"Mantap pokoknya, 6 transaksi cashback nya dibatalkan, dituduh curang, ditanya curang apaan gk dikasih tau, pokoknya curang, klo emang gk niat kasih cashback ya gk usah promo2, jd kita juga gk bela-belain belanja, atau cashback bisa dihapus diawal sebelum masuk pembayaran, ini mah transaksi sudah selesai baru cashback nya dibatalkan",1,0,transaksi cashback batal tuduh curang curang tau curang niat cashback promo bela bain belanja cashback hapus bayar transaksi cashback batal,351,2.0,0.6506,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['transaksi', 'cashback', 'batal', 'tuduh', 'curang', 'curang', 'tahu', 'curang', 'niat', 'cashback', 'promo', 'bela', 'bain', 'belanja', 'cashback', 'hapus', 'bayar', 'transaksi', 'cashback', 'batal']"
"Tulisannya "" 100% uang kembali jika barang tidak ori"" nyatanya gua beli oli mesin seharga 68 ribu di kirim oli samping seharga 10 ribu, gua minta uang kembali malah ribet alesan ini itu sama pihak shopee, asu",1,0,tulis uang barang ori beli oli mesin harga ribu kirim oli samping harga ribu uang ribet alesan,352,0.0,0.4733,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['tulis', 'uang', 'barang', 'asli', 'beli', 'oli', 'mesin', 'harga', 'ribu', 'kirim', 'oli', 'samping', 'harga', 'ribu', 'uang', 'ribet', 'alesan']"
Pertayaan saya .jika barang yang kita beli .bayar nya pakai uang .tapi gak pakai kartu .tolong di jwab.jika saya sudah menerima jawaban baru lah saya kasing bintang5.kalau di aceh tengah masuk nya,1,0,pertayaan barang beli bayar pakai uang pakai kartu tolong jwab kasing bintang aceh,353,2.0,0.7501,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pertayaan', 'barang', 'beli', 'bayar', 'pakai', 'uang', 'pakai', 'kartu', 'tolong', 'jwab', 'kasing', 'bintang', 'aceh']"
Apakah lagi ada gangguan ? Ko saya mau melakukan pembayaran (paket data) gak bisa� munculnya kata PEMBAYARAN ?,2,0,ganggu bayar paket data muncul bayar,354,2.0,0.995,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ganggu', 'bayar', 'paket', 'data', 'muncul', 'bayar']"
payleter hilang bingung mau byr tagihan..dpt tlp lewat tf...jaman skrg bnyk bgt penipuan..tolong donk lazada kasih solusinya,1,0,payleter hilang bingung byr tagih tlp tf jaman skrg bnyk tipu tolong solusi,355,2.0,0.6532,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['payleter', 'hilang', 'bingung', 'bayar', 'tagih', 'telepon', 'transfer', 'jaman', 'sekarang', 'banyak', 'tipu', 'tolong', 'solusi']"
"Mencoba belanja di elfania sungguh ribet embel discon vocer ujungnya kalau di hitung hitung sama juga ga dapat diskon cuma untuk akal akalan saja,coba di perbaharui lagi baru aq kasih bintang banyak banyak...",1,0,belanja elfania sungguh ribet embel discon vocer ujung hitung hitung diskon akal akal baharu bintang,356,1.0,0.3537,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['belanja', 'elfania', 'sungguh', 'ribet', 'embel', 'discon', 'voucher', 'ujung', 'hitung', 'hitung', 'diskon', 'akal', 'akal', 'baru', 'bintang']"
Saya kecewa setiap orderan lewat kurir JNE selalu gagal...mohon diperbaiki,1,0,order kurir gagal,357,0.0,0.5776,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['order', 'kurir', 'gagal']"
"1. Koneksi bagus, server banyak erornya; 2. Untuk jarak dekat, misal jabodetabek seharusnya kurir pos bisa digunakan jika toko menyediakan. Bagaimana mungkin jika platform sebelah bisa, tokopedia ga bisa; 3. Makin ke sini makin sedikit voucher belanjanya; 4. Top up saldo ovo harusnya bisa dibebaskan dgn minimal, tidak dari 50, 100, 200 langsung loncat 500. Platform sebelah bisa, kenapa di sini tidak? Atau tak usah bekerja sama dgn ovo, misal membuat metode sendiri seperti topedpay.",2,0,koneksi server eror jarak jabodetabek kurir pos toko sedia platform belah voucher belanja up saldo bebas minimal loncat platform belah metode topedpay,358,2.0,0.393,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['koneksi', 'server', 'eror', 'jarak', 'jabodetabek', 'kurir', 'pos', 'toko', 'sedia', 'platform', 'belah', 'voucher', 'belanja', 'up', 'saldo', 'bebas', 'minimal', 'loncat', 'platform', 'belah', 'metode', 'topedpay']"
